Marital status,Application mode,Application order,Daytime/evening attendance	,Previous qualification,Mother's qualification,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,Target
1,39,1,1,1,40,142.5,0,1,0,1,0,37,7,7,5,12.0,7,7,3,11.666666666666666,3.51,0
1,1,1,1,1,37,114.6,1,0,1,1,0,19,6,13,2,12.0,6,12,1,13.0,0.32,0
1,39,1,1,1,37,108.5,0,0,1,1,0,36,7,18,0,0.0,7,7,0,0.0,0.79,0
1,39,1,1,12,37,140.0,0,0,1,1,0,29,5,0,0,0.0,5,0,0,0.0,-3.12,0
1,39,1,1,1,38,120.0,0,0,1,1,0,30,6,10,6,11.375,6,10,5,11.6,0.79,1
1,51,1,1,19,2,120.0,0,1,1,1,0,32,6,15,2,12.0,6,7,0,0.0,2.02,0
2,44,1,1,39,37,140.0,0,0,1,1,0,37,6,17,1,12.0,6,23,2,10.5,-0.92,0
1,39,1,1,1,1,111.3,0,0,1,1,0,27,6,7,3,12.0,6,7,2,11.0,0.79,0
1,1,1,1,1,38,131.0,1,0,1,1,1,18,6,7,6,12.714285714285714,6,8,5,11.833333333333334,0.79,1
1,1,1,1,1,38,139.5,0,0,1,1,1,18,8,8,8,15.3,8,8,8,15.3,-3.12,1
2,39,2,1,19,38,110.0,0,0,0,1,0,32,8,12,2,11.5,7,9,0,0.0,-4.06,0
1,43,1,1,1,3,115.0,0,0,1,1,0,22,6,12,0,0.0,6,10,0,0.0,-0.92,0
4,39,1,1,1,1,154.3,0,0,1,0,0,32,7,0,0,0.0,8,0,0,0.0,1.79,0
1,17,4,1,1,1,115.2,0,0,0,0,0,19,6,7,3,12.666666666666666,6,10,5,13.125,1.74,0
1,1,1,1,1,19,130.6,1,0,1,0,1,18,6,6,6,13.5,6,6,6,14.0,3.51,1
1,1,4,1,1,1,117.4,1,0,1,0,1,18,5,7,5,12.0,5,10,5,11.4,3.51,1
1,7,1,1,2,3,150.0,1,1,0,0,0,38,5,6,0,0.0,5,5,0,0.0,-4.06,0
1,17,3,1,1,34,131.3,1,0,1,0,0,21,6,8,5,11.8,6,8,4,10.5,0.32,0
1,1,1,1,1,34,120.4,0,0,0,0,0,21,6,12,2,11.5,6,13,1,13.0,-3.12,0
1,1,4,1,1,19,125.0,1,0,1,0,0,19,7,7,6,14.616666666666667,7,7,6,14.616666666666667,0.32,1
1,17,1,1,1,1,142.7,0,1,1,0,0,18,6,9,4,11.0,6,12,3,11.333333333333334,0.32,0
1,7,1,1,3,37,130.0,0,0,1,0,0,25,5,0,0,0.0,5,0,0,0.0,-1.7,0
1,1,6,1,1,37,120.8,1,0,1,0,0,19,14,22,7,12.192307692307692,14,22,7,12.192307692307692,0.32,1
1,17,2,1,1,1,130.3,1,0,1,0,1,18,6,6,6,12.833333333333334,6,7,6,12.333333333333334,0.79,1
1,17,1,1,1,37,119.9,0,0,1,0,1,19,5,8,5,12.875,5,6,5,11.833333333333334,0.79,1
1,1,1,1,1,19,110.5,1,0,1,0,1,22,6,6,6,12.166666666666666,6,6,6,12.5,1.79,1
1,44,1,1,39,38,160.0,1,0,1,0,0,21,6,11,6,13.428571428571429,6,12,6,12.857142857142858,-4.06,1
1,17,1,1,1,19,118.6,1,0,1,0,1,21,6,6,6,14.5,6,8,6,14.666666666666666,3.51,1
1,1,1,1,1,38,112.3,0,0,1,0,1,20,7,7,7,12.142857142857142,7,7,7,12.857142857142858,2.02,1
1,1,4,1,1,19,125.0,1,0,1,0,0,18,7,7,6,13.9,7,7,6,13.9,0.32,1
1,39,1,1,1,19,105.8,0,0,1,0,0,26,7,12,3,13.766666666666666,7,11,3,12.066666666666668,0.79,0
1,26,1,1,2,34,121.5,1,0,1,0,0,31,15,17,13,11.615384615384617,14,14,11,12.545454545454543,0.32,0
1,17,1,1,1,37,134.2,1,0,1,0,1,18,6,6,6,15.166666666666666,6,7,6,14.142857142857142,2.02,1
4,7,1,1,3,19,130.0,0,0,1,0,0,35,5,5,0,0.0,5,5,0,0.0,2.02,0
1,1,1,1,1,19,108.7,0,0,1,0,1,19,6,9,5,10.8,6,8,6,10.714285714285714,-4.06,1
1,1,2,1,1,3,136.7,0,0,1,0,0,18,7,7,7,13.995714285714287,8,9,8,14.955555555555556,2.02,1
1,17,1,1,1,38,119.1,0,0,1,0,0,20,6,8,6,13.285714285714286,6,16,6,11.8,1.79,1
1,1,4,1,1,1,151.3,1,0,1,0,1,19,12,12,12,12.75,11,16,11,13.25,3.51,1
1,17,1,1,1,38,127.4,0,1,1,0,1,18,7,7,7,12.714285714285714,7,7,7,12.285714285714286,-0.92,1
1,42,1,1,1,19,124.0,0,0,1,0,0,23,8,8,8,12.88625,8,8,8,12.88625,-3.12,1
1,1,1,1,1,1,155.0,0,0,1,0,1,21,6,7,5,13.0,6,6,6,12.666666666666666,-0.92,1
1,1,1,1,1,37,114.0,0,0,1,0,1,19,5,7,5,12.2,5,6,5,11.2,2.02,1
1,53,1,1,42,19,160.0,1,0,1,0,0,20,11,15,11,13.785714285714286,9,9,9,13.88888888888889,3.51,1
1,1,1,1,1,37,136.5,1,0,1,0,1,18,8,8,8,14.50125,8,8,8,14.50125,-3.12,1
2,1,5,1,1,1,122.3,0,0,1,0,0,19,7,7,6,14.35,7,7,6,14.35,0.32,1
1,17,1,1,1,38,128.0,0,0,1,0,1,21,6,6,6,11.5,6,6,6,12.333333333333334,-3.12,1
1,1,1,1,1,38,156.5,1,0,1,0,1,18,6,8,6,11.714285714285714,6,6,6,14.666666666666666,-1.7,1
1,1,1,1,1,19,143.0,0,0,1,0,0,18,6,6,5,13.0,6,6,6,13.666666666666666,-1.7,1
1,17,5,1,1,19,131.9,1,0,1,0,1,18,7,8,7,13.56875,8,8,8,14.02625,-4.06,1
1,17,2,1,1,3,155.1,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,0.79,1
1,1,3,1,1,1,130.3,1,0,1,0,1,18,8,8,8,14.15375,8,8,8,14.15375,-3.12,1
1,1,6,1,1,1,123.3,0,0,0,0,0,18,8,8,0,0.0,8,8,0,0.0,-3.12,0
1,1,5,1,1,19,117.4,1,0,1,0,0,20,6,7,6,13.833333333333334,6,6,6,12.833333333333334,2.02,1
1,17,4,1,1,38,120.0,1,0,1,0,0,19,8,8,7,12.454285714285716,8,8,7,12.454285714285716,1.74,1
1,1,4,1,1,1,126.7,1,0,1,0,0,18,7,0,0,0.0,8,0,0,0.0,-4.06,0
1,17,3,1,1,1,129.3,1,0,1,0,1,18,7,8,6,13.271666666666668,8,11,7,12.94375,1.79,1
1,1,1,1,1,38,98.6,0,0,1,0,0,21,6,16,2,11.0,6,12,0,0.0,-1.7,0
1,1,1,1,1,38,126.9,1,0,1,0,1,19,7,7,7,13.285714285714286,7,7,7,14.428571428571429,2.02,1
1,17,1,1,1,19,146.7,1,0,1,0,1,20,6,6,6,13.333333333333334,6,7,6,14.0,-4.06,1
1,1,1,1,1,1,117.0,0,0,1,0,1,21,8,8,8,13.2575,8,8,8,13.2575,-3.12,1
1,44,1,1,39,37,130.0,1,0,1,0,0,23,6,7,0,0.0,6,7,0,0.0,2.02,0
1,17,1,1,1,1,125.8,0,0,0,0,1,18,6,10,6,12.666666666666666,6,6,2,11.5,-1.7,0
2,39,1,0,3,3,160.0,0,0,1,0,0,30,5,5,5,14.6,5,5,5,15.4,-1.7,0
1,1,1,1,1,9,134.2,1,0,1,0,0,20,5,13,0,0.0,5,5,0,0.0,-3.12,0
2,43,2,1,1,37,96.0,0,0,0,0,0,29,5,7,3,12.333333333333334,5,8,0,0.0,1.74,0
1,1,1,1,1,19,125.2,1,0,1,0,0,20,6,7,6,11.666666666666666,6,10,6,11.333333333333334,0.32,1
1,43,1,0,1,37,100.0,0,0,1,0,0,27,6,6,4,12.5,6,6,6,14.333333333333334,0.79,0
2,7,1,1,3,37,140.0,0,0,1,0,0,23,5,0,0,0.0,5,0,0,0.0,0.32,0
1,51,1,1,1,19,120.0,0,0,1,0,1,23,6,6,6,15.333333333333334,6,6,6,14.166666666666666,2.02,1
1,1,3,1,1,1,134.3,1,0,1,0,0,18,8,8,7,14.2,8,8,7,14.2,-1.7,1
1,1,1,1,1,38,144.7,1,0,1,0,1,19,6,6,6,14.833333333333334,6,6,6,14.666666666666666,-1.7,1
1,17,6,1,1,19,131.9,1,0,1,0,0,19,7,7,7,13.642857142857142,8,8,8,14.3875,0.79,0
1,1,1,1,1,1,136.7,1,0,1,0,1,18,6,6,6,13.833333333333334,6,6,6,14.0,2.02,0
1,1,2,1,1,1,129.8,1,0,1,0,0,19,6,6,6,11.833333333333334,6,7,6,13.0,-3.12,1
1,1,1,1,1,1,146.5,0,0,1,0,1,18,6,7,6,13.428571428571429,6,10,6,13.5,0.79,1
1,39,2,1,19,37,117.8,0,0,1,0,0,24,7,10,6,11.416666666666666,8,9,8,11.9625,0.79,1
1,17,2,1,1,37,106.0,1,0,1,0,0,19,7,16,2,12.75,7,12,2,11.0,3.51,0
1,17,4,1,1,37,116.9,1,0,1,0,0,20,6,7,6,11.5,6,8,5,12.4,2.02,1
1,1,2,1,1,1,141.7,0,0,1,0,0,18,6,6,6,13.833333333333334,6,6,6,12.666666666666666,1.74,1
1,1,2,1,1,1,127.7,1,0,0,0,0,18,6,8,6,11.714285714285714,6,11,4,11.333333333333334,0.79,0
1,1,5,1,1,19,122.1,1,0,1,0,1,19,7,8,7,11.678571428571429,8,10,7,13.0375,1.79,1
1,16,1,1,1,3,153.5,1,0,1,0,0,19,6,7,6,15.714285714285714,6,6,6,14.666666666666666,0.79,0
1,1,1,1,1,1,141.4,1,0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,0.79,1
1,1,1,1,1,19,135.8,1,0,1,0,1,19,6,6,6,13.0,6,7,6,13.0,1.74,1
1,1,2,1,1,3,127.5,1,0,1,0,1,18,7,7,7,14.485714285714286,8,9,8,14.58888888888889,-0.92,1
1,42,1,1,1,1,100.0,0,0,1,0,0,20,8,8,7,11.571428571428571,8,8,7,11.571428571428571,-1.7,1
1,1,6,1,1,37,131.5,1,0,1,0,1,19,8,8,7,12.657142857142857,8,8,7,12.657142857142857,-1.7,1
1,17,1,1,1,37,109.3,0,0,0,0,0,22,5,9,2,10.0,5,11,1,10.0,-3.12,0
1,1,1,1,1,19,127.9,1,0,1,0,0,19,6,7,6,13.714285714285714,6,6,6,13.166666666666666,-1.7,1
1,7,1,1,3,37,140.0,1,0,1,0,0,36,14,21,13,13.071428571428571,11,16,11,13.0,-0.92,1
1,44,1,1,39,37,160.0,0,0,1,0,1,19,6,7,6,15.333333333333334,6,9,6,14.0,-4.06,1
1,17,1,1,1,4,119.8,0,0,1,0,0,18,6,9,5,11.571428571428571,6,8,6,12.142857142857142,-0.92,1
4,43,4,0,12,37,153.0,0,0,0,0,0,40,5,10,0,0.0,5,5,0,0.0,0.32,0
1,1,2,1,1,38,125.0,1,0,1,0,1,19,7,7,6,12.9,7,7,6,12.9,0.32,1
1,7,1,1,3,37,120.0,0,0,1,0,0,32,10,20,4,11.5,9,13,3,11.666666666666666,-4.06,0
1,17,3,1,1,3,116.9,1,0,1,0,0,19,6,6,6,13.5,6,7,6,13.428571428571429,3.51,1
2,39,1,1,1,37,117.9,0,0,1,0,0,35,1,1,0,0.0,5,0,0,0.0,1.74,0
1,17,1,1,1,19,135.0,0,0,1,0,0,29,8,10,7,11.142857142857142,8,11,8,11.375,-1.7,1
1,1,6,1,1,38,129.5,1,0,1,0,1,18,8,8,7,13.79857142857143,8,8,7,13.79857142857143,1.74,1
2,39,1,0,19,38,111.3,0,1,0,0,0,25,6,7,6,13.333333333333334,6,6,6,13.5,0.32,1
4,39,1,0,19,37,95.0,0,1,0,0,0,50,6,11,0,0.0,5,6,0,0.0,3.51,0
2,1,1,1,1,34,131.8,0,0,1,0,0,24,15,17,14,11.357142857142858,14,15,13,12.846153846153848,0.32,0
1,1,5,1,1,38,119.1,0,0,1,0,0,18,5,11,0,0.0,5,8,0,0.0,-3.12,0
1,17,1,1,1,38,125.4,1,0,1,0,0,20,6,13,6,15.692307692307692,6,13,5,14.428571428571429,-4.06,1
1,16,1,1,1,1,140.7,1,1,1,0,1,20,18,19,18,15.052631578947368,13,13,13,14.538461538461538,-4.06,1
1,43,1,0,1,37,131.9,0,0,1,0,0,21,10,20,6,11.5,10,17,5,12.4,-3.12,0
1,1,1,1,1,38,139.2,0,0,1,1,1,19,6,6,6,13.0,6,6,6,13.166666666666666,1.79,1
1,1,1,1,1,37,121.8,0,0,1,1,1,18,8,8,8,12.93875,8,8,8,12.93875,-3.12,1
1,17,1,1,1,37,132.9,0,0,1,1,0,22,0,0,0,0.0,0,0,0,0.0,-1.7,1
1,44,1,1,39,37,130.0,0,0,1,1,0,25,6,6,0,0.0,6,8,0,0.0,-4.06,0
2,39,1,1,1,37,130.1,0,0,0,1,0,37,7,10,5,13.0,7,9,5,12.88,2.02,0
1,39,1,1,1,37,124.5,0,0,0,1,0,38,7,11,5,12.18,7,11,4,11.8125,2.02,0
2,39,1,1,1,19,162.3,0,0,1,1,0,36,6,13,3,11.333333333333334,6,12,5,11.4,0.79,0
1,1,2,1,1,19,137.8,1,0,1,1,0,18,8,8,7,13.0,8,8,7,13.0,-1.7,1
1,1,1,1,1,1,119.5,0,0,0,1,0,19,5,5,0,0.0,6,0,0,0.0,-3.12,0
1,39,1,1,1,1,110.0,0,1,1,1,0,24,5,13,2,12.5,5,8,3,12.333333333333334,-3.12,0
1,1,1,1,1,1,105.0,0,0,1,1,0,20,6,9,5,11.0,6,9,5,12.166666666666666,2.02,1
1,1,1,1,1,37,142.8,1,0,1,1,0,21,0,0,0,0.0,0,0,0,0.0,-1.7,0
2,43,3,0,1,37,128.2,1,0,1,1,0,32,5,5,0,0.0,5,5,0,0.0,0.32,0
2,39,1,0,19,38,120.0,0,0,1,1,0,39,5,9,0,0.0,5,5,1,10.0,-1.7,0
1,7,1,1,3,37,130.0,0,0,0,1,0,33,5,6,0,0.0,5,5,0,0.0,-1.7,0
1,17,2,1,1,37,121.7,0,0,1,1,1,20,5,5,5,12.4,5,5,4,10.75,-3.12,1
1,1,1,1,1,38,116.0,0,0,1,1,0,19,6,8,6,15.5,6,10,6,14.1,-0.92,1
2,39,1,0,1,37,133.2,0,0,0,1,0,43,5,13,2,11.5,5,12,3,10.8,0.79,0
2,43,1,0,1,37,116.7,0,0,1,1,0,49,5,7,4,13.333333333333334,5,9,4,11.6,-0.92,0
1,1,2,1,1,38,126.4,1,0,1,1,1,18,6,8,6,12.666666666666666,6,6,6,13.5,-1.7,1
1,1,1,1,1,1,120.3,1,0,1,1,1,19,5,8,5,12.6,5,9,5,13.6,3.51,0
1,39,1,1,1,37,118.0,0,1,1,1,1,45,6,6,6,13.5,6,6,0,0.0,-0.92,0
1,15,1,1,1,37,149.5,1,0,0,1,0,19,6,6,6,13.0,6,8,6,13.0,0.79,1
1,44,1,1,39,1,130.0,0,0,1,1,1,21,6,15,6,11.714285714285714,6,8,4,11.75,0.79,1
1,1,1,1,1,1,126.3,0,0,1,1,1,18,6,8,6,12.166666666666666,6,7,5,13.0,0.79,1
1,17,3,1,1,37,116.2,0,0,1,1,0,18,5,10,0,0.0,5,13,0,0.0,-3.12,0
1,17,1,1,1,37,126.0,0,0,0,1,0,29,6,12,0,0.0,6,6,0,0.0,-3.12,0
1,1,1,1,1,1,122.3,0,0,1,1,0,19,5,6,5,11.5,5,5,5,11.6,-3.12,1
1,44,1,1,39,1,131.8,0,0,1,1,1,22,7,7,7,12.285714285714286,9,10,8,12.375,1.79,1
1,17,6,1,1,1,130.7,1,0,1,1,1,18,7,7,7,12.718571428571428,8,11,8,12.805555555555555,2.02,0
1,1,1,1,1,19,129.5,1,0,1,1,0,20,0,0,0,0.0,0,0,0,0.0,1.74,0
4,39,1,1,19,37,130.0,0,1,1,1,1,29,6,16,1,14.0,6,7,0,0.0,2.02,0
1,39,1,1,1,11,114.0,1,0,1,1,0,29,5,10,3,11.666666666666666,5,8,4,11.25,0.32,0
1,17,1,1,1,3,116.4,1,1,1,1,0,19,0,0,0,0.0,0,0,0,0.0,1.74,0
1,1,1,1,1,38,121.7,1,0,1,1,0,18,5,10,0,0.0,5,11,1,12.0,0.32,0
2,42,1,1,1,2,130.0,1,0,1,1,0,22,6,13,4,11.5,6,12,2,12.5,0.32,0
1,43,1,0,1,37,120.0,1,1,1,1,0,34,10,10,7,11.714285714285714,10,10,6,11.5,1.74,0
1,43,1,0,4,3,125.0,0,0,1,1,0,26,5,7,5,12.6,5,7,5,13.714285714285714,0.79,1
1,17,1,1,1,37,134.1,1,0,1,1,0,24,17,19,13,11.642857142857142,17,25,12,11.25,2.02,0
1,1,1,1,1,1,149.5,1,0,1,1,1,17,6,8,6,14.875,6,8,6,13.428571428571429,2.02,1
1,44,1,1,39,19,140.0,1,0,1,1,0,19,6,8,6,12.714285714285714,6,9,6,13.5,1.79,1
2,39,1,1,1,1,162.4,0,1,0,1,0,49,12,16,5,11.6,7,7,5,11.2,3.51,0
1,43,1,1,1,2,136.6,0,0,1,1,0,23,7,14,5,11.94,7,14,6,12.2,0.79,0
1,18,3,1,1,1,111.0,1,0,1,1,0,18,5,10,4,11.6,5,9,3,14.2,1.79,0
1,1,3,1,1,3,105.7,1,0,1,1,0,19,6,6,6,13.333333333333334,6,9,5,13.8,3.51,1
1,1,1,1,1,1,137.0,1,0,1,1,0,18,5,5,5,13.4,5,5,5,15.0,3.51,1
2,39,1,1,19,34,120.0,0,1,0,1,0,45,6,12,0,0.0,6,12,0,0.0,-3.12,0
1,39,1,0,1,34,120.5,1,0,1,1,0,30,5,5,2,11.0,5,5,0,0.0,0.32,0
1,51,1,0,39,1,118.1,0,0,1,1,0,28,15,17,13,12.0,13,13,9,11.333333333333334,3.51,0
1,39,1,0,1,37,139.0,0,0,1,1,0,40,5,0,0,0.0,5,0,0,0.0,-1.7,0
1,39,2,1,19,38,116.3,0,0,0,1,0,32,5,5,0,0.0,5,9,0,0.0,1.74,0
1,17,5,1,1,19,120.5,1,0,1,1,0,19,6,12,4,12.5,6,12,4,10.25,0.32,0
1,1,1,1,1,1,134.9,1,0,1,1,0,20,6,7,6,13.666666666666666,6,7,6,12.166666666666666,-0.92,1
1,17,1,1,1,1,123.0,0,0,1,1,0,18,5,10,1,10.0,5,7,0,0.0,-3.12,0
1,17,1,1,1,38,122.9,0,0,0,1,0,20,6,6,6,11.5,6,9,2,13.0,1.74,0
1,17,3,1,1,19,132.3,1,0,1,1,1,18,7,7,6,13.266666666666666,7,7,6,13.266666666666666,0.32,1
1,17,4,1,1,19,131.5,1,0,1,1,1,18,7,8,7,12.5125,8,8,8,14.1875,0.79,1
2,43,1,1,9,34,128.2,0,0,1,1,0,28,5,9,0,0.0,5,5,0,0.0,0.32,0
1,39,1,1,1,37,148.0,1,0,0,1,0,31,6,14,0,0.0,6,6,0,0.0,-1.7,0
1,1,1,1,1,2,121.5,0,0,1,1,0,23,7,7,6,13.483333333333334,7,7,6,13.483333333333334,0.32,1
1,39,1,1,19,37,139.0,0,1,0,1,0,33,6,8,0,0.0,5,6,0,0.0,-0.92,0
1,43,1,1,1,37,113.4,0,0,1,1,0,22,5,9,3,13.0,5,9,3,11.666666666666666,-1.7,0
1,44,1,1,39,19,150.0,1,1,1,1,0,20,5,6,5,16.5,5,7,5,17.714285714285715,1.79,0
1,44,1,1,39,38,150.0,1,0,1,1,0,20,6,11,6,13.8,6,7,6,13.142857142857142,-0.92,1
1,39,1,1,1,1,140.0,0,0,0,1,0,25,6,0,0,0.0,6,0,0,0.0,0.79,0
1,1,1,1,1,2,140.7,1,0,1,1,0,20,5,5,5,12.6,5,6,4,14.5,0.32,1
1,17,5,1,1,1,146.7,1,0,1,1,0,19,6,7,6,13.833333333333334,6,8,6,13.625,0.32,1
1,39,1,1,19,34,96.0,0,0,1,1,0,31,5,5,0,0.0,5,5,0,0.0,0.32,0
1,44,1,1,39,3,160.0,0,1,0,1,0,24,6,6,2,16.0,7,7,2,16.0,3.51,0
1,44,1,1,39,19,130.0,0,1,0,1,0,23,5,5,0,0.0,5,5,0,0.0,-4.06,0
2,39,1,0,1,1,130.0,0,0,0,1,1,26,5,12,3,10.666666666666666,5,11,3,10.666666666666666,-3.12,0
2,43,1,1,2,37,140.0,1,0,1,1,0,38,18,18,18,14.5,18,18,18,14.5,-0.92,1
1,1,6,1,1,19,116.6,1,0,1,1,1,20,5,6,5,14.0,5,7,5,13.8,3.51,1
1,17,5,1,1,1,120.5,1,0,1,1,0,20,5,10,3,13.333333333333334,5,11,5,13.571428571428571,1.79,1
1,39,1,1,19,3,103.0,0,0,1,1,0,25,6,0,0,0.0,6,0,0,0.0,1.74,0
1,17,2,1,1,1,111.9,1,0,1,1,0,19,6,9,5,12.0,6,10,4,11.2,3.51,1
1,17,1,1,1,1,148.7,0,0,1,1,0,18,5,6,5,16.2,5,8,5,16.0,3.51,1
1,43,1,0,12,12,120.0,0,0,1,1,0,28,13,13,7,10.285714285714286,11,13,5,10.6,1.74,0
1,1,1,1,1,1,120.1,1,0,1,1,1,20,6,7,6,13.571428571428571,6,8,6,13.166666666666666,3.51,1
1,1,1,1,1,4,127.8,0,0,1,1,0,18,6,7,6,14.285714285714286,6,9,6,14.857142857142858,2.02,1
1,17,3,1,1,1,106.4,1,0,1,1,0,19,5,7,5,10.2,5,6,4,10.5,1.79,1
1,42,1,1,1,19,100.0,0,1,1,1,0,24,8,16,2,10.25,8,16,2,10.25,-1.7,0
1,17,4,1,1,1,123.9,1,0,1,1,0,21,6,0,0,0.0,6,0,0,0.0,1.74,0
1,1,1,1,1,3,139.5,0,0,1,1,1,20,6,7,6,14.833333333333334,6,6,6,14.833333333333334,-1.7,1
1,44,1,1,39,19,150.0,1,0,1,1,0,21,6,12,5,13.625,6,6,5,12.6,0.79,1
2,1,1,1,1,19,139.8,0,1,1,1,0,24,7,7,7,12.271428571428572,8,10,7,13.657142857142857,1.74,1
1,39,1,0,1,38,154.4,0,0,1,1,0,27,5,0,0,0.0,5,0,0,0.0,1.74,0
1,39,1,0,1,3,119.0,0,0,1,1,0,39,9,10,9,13.22222222222222,7,8,7,13.142857142857142,3.51,1
1,39,1,1,1,19,96.1,0,0,1,1,0,25,7,13,2,15.0,7,12,2,11.5,1.79,0
1,7,1,1,3,1,130.0,0,0,0,1,0,18,0,0,0,0.0,0,0,0,0.0,-3.12,0
1,43,1,1,1,1,128.8,0,0,1,1,0,19,12,12,12,13.166666666666666,12,12,12,13.0,1.74,1
1,18,1,1,1,38,126.8,0,0,1,1,1,21,6,8,5,13.833333333333334,6,6,4,14.0,0.79,1
1,7,1,0,40,1,130.0,0,0,1,1,0,27,5,0,0,0.0,5,0,0,0.0,3.51,0
1,7,1,1,3,27,110.0,1,0,1,1,0,27,12,12,9,12.333333333333334,11,11,6,13.166666666666666,-3.12,0
1,1,3,1,1,19,133.7,1,1,1,1,0,18,6,6,6,13.0,6,7,5,11.8,-1.7,0
1,44,1,1,39,19,140.0,0,0,1,1,0,19,6,15,3,13.25,6,9,1,12.0,0.79,0
1,16,2,1,1,19,133.7,1,0,1,0,0,18,6,6,6,13.5,6,6,6,12.166666666666666,1.74,1
1,16,4,1,1,37,137.0,1,0,1,0,1,18,6,7,6,12.666666666666666,6,8,5,12.8,1.74,1
1,43,1,1,1,4,128.2,0,0,1,0,0,23,11,18,11,15.090909090909092,6,7,6,14.5,-3.12,0
1,18,4,1,1,1,129.2,1,1,0,1,0,20,0,0,0,0.0,0,0,0,0.0,-3.12,0
1,17,3,1,1,2,129.5,1,0,1,1,0,18,6,7,6,13.166666666666666,6,7,6,12.666666666666666,-0.92,1
1,1,4,1,1,19,129.6,1,0,1,1,0,18,6,6,6,12.833333333333334,6,8,6,12.833333333333334,1.79,1
1,17,2,1,1,19,141.8,1,0,1,1,0,20,6,6,6,11.833333333333334,6,6,6,12.166666666666666,-1.7,1
1,1,3,1,1,3,129.8,1,0,1,1,0,20,6,6,5,12.8,6,11,3,12.75,-4.06,1
1,44,1,1,39,1,106.0,0,0,1,1,0,21,7,7,5,11.8,9,9,5,11.0,1.79,0
1,17,1,1,1,19,121.5,1,0,1,1,0,20,5,7,5,15.8,5,7,5,14.571428571428571,2.02,0
1,17,1,1,1,1,117.7,1,0,1,1,0,20,6,9,6,14.666666666666666,6,7,6,13.857142857142858,3.51,1
1,44,1,1,39,19,140.0,1,0,1,1,0,19,6,10,4,12.5,6,16,2,12.0,1.79,0
1,1,1,1,1,1,133.1,1,0,1,1,0,19,5,7,3,12.0,6,10,2,10.5,2.02,0
1,17,1,1,1,19,119.1,0,1,1,1,0,18,6,6,3,12.666666666666666,6,11,4,11.142857142857142,1.74,0
1,1,1,1,1,19,131.3,1,1,1,0,0,18,6,7,5,13.6,6,7,5,11.8,3.51,0
1,17,5,1,1,1,136.7,1,0,1,0,0,18,6,6,6,12.5,6,6,6,13.833333333333334,3.51,1
1,17,1,1,1,19,126.2,1,0,1,0,1,21,6,7,6,13.333333333333334,6,7,6,13.5,1.79,1
1,15,1,1,1,37,109.6,0,0,1,0,0,18,6,13,4,12.25,6,15,5,11.0,2.02,0
1,1,1,1,1,1,131.9,1,0,1,0,1,18,7,7,7,15.101428571428572,8,8,8,16.09375,2.02,1
1,1,2,1,1,19,140.7,1,0,1,0,1,18,6,6,6,13.166666666666666,6,6,6,16.0,1.74,1
1,18,6,0,1,3,120.7,1,0,1,0,0,23,6,8,4,11.0,6,6,0,0.0,0.79,0
1,1,2,1,1,3,113.8,1,0,1,0,0,21,5,9,3,11.666666666666666,5,9,4,11.75,3.51,1
1,17,1,0,1,34,112.4,1,0,1,0,0,26,7,15,7,11.571428571428571,6,14,2,11.0,0.32,0
1,1,1,1,1,3,142.7,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,-0.92,0
1,1,1,1,1,19,125.5,0,0,0,0,1,19,6,6,6,13.833333333333334,6,7,6,14.285714285714286,3.51,1
1,1,3,1,1,19,107.8,1,0,1,0,1,20,7,10,6,12.357142857142858,8,9,7,13.0,0.79,1
1,1,3,1,1,38,110.4,1,1,0,0,0,19,6,7,6,12.166666666666666,6,10,2,10.333333333333334,-0.92,0
1,39,1,1,1,37,138.3,0,0,1,0,0,33,10,14,9,12.416666666666666,9,14,7,13.0,1.74,1
1,1,2,1,1,3,142.3,0,0,1,0,0,18,5,7,4,12.75,5,6,4,12.75,0.32,1
1,42,1,1,6,37,145.0,0,0,1,0,0,21,21,33,18,14.933333333333334,21,33,18,14.933333333333334,0.32,1
1,1,1,1,1,3,125.7,1,0,1,0,0,19,6,6,6,13.0,6,7,6,11.666666666666666,3.51,1
2,1,4,1,1,38,128.7,1,0,1,0,0,18,7,10,7,14.455000000000002,8,8,8,13.91,-4.06,1
1,1,1,1,1,1,128.0,0,0,1,0,1,18,6,8,6,14.0,6,7,6,13.285714285714286,2.02,1
1,1,3,1,1,19,146.5,1,0,1,0,1,20,6,6,6,13.5,6,7,6,12.666666666666666,2.02,1
1,1,2,1,1,37,106.1,1,0,0,0,0,20,6,0,0,0.0,6,0,0,0.0,2.02,0
1,17,2,0,1,19,118.0,0,0,1,0,1,20,6,6,6,11.666666666666666,6,12,5,14.0,1.74,1
1,17,1,1,1,1,117.0,1,0,1,0,1,19,5,6,4,12.0,5,8,5,13.333333333333334,1.74,1
1,1,3,1,1,38,115.4,1,0,1,0,1,19,6,7,6,11.714285714285714,6,6,6,11.833333333333334,0.79,1
